Site,Treatment,Yr_Month,Site_ym,Blackbear,Wolf,Coyote,Lynx,Caribou,WTDeer,Moose,Year,Month,ActiveDays,Dist2Water_km,SnowDays,pSnow
Algar26,SPP,2015-11,Algar26 2015-11,0,0,0,0,0,0,0,2015,11,0,0.956205516,0,NA
Algar26,SPP,2015-12,Algar26 2015-12,0,0,0,0,0,0,0,2015,12,0,0.956205516,0,NA
Algar26,SPP,2016-01,Algar26 2016-01,0,0,0,0,0,0,0,2016,1,0,0.956205516,0,NA
Algar26,SPP,2016-02,Algar26 2016-02,0,0,0,0,0,0,0,2016,2,0,0.956205516,0,NA
Algar26,SPP,2016-03,Algar26 2016-03,0,0,0,0,0,0,0,2016,3,0,0.956205516,0,NA
Algar26,SPP,2016-04,Algar26 2016-04,0,0,0,0,0,0,0,2016,4,0,0.956205516,0,NA
Algar26,SPP,2016-05,Algar26 2016-05,0,0,0,0,0,0,0,2016,5,0,0.956205516,0,NA
Algar26,SPP,2016-06,Algar26 2016-06,0,0,0,0,0,0,0,2016,6,0,0.956205516,0,NA
Algar26,SPP,2016-07,Algar26 2016-07,0,0,0,0,0,0,0,2016,7,0,0.956205516,0,NA
Algar26,SPP,2016-08,Algar26 2016-08,0,0,0,0,0,0,0,2016,8,0,0.956205516,0,NA
Algar26,SPP,2016-09,Algar26 2016-09,0,0,0,0,0,0,0,2016,9,0,0.956205516,0,NA
Algar26,SPP,2016-10,Algar26 2016-10,0,0,0,0,0,0,0,2016,10,0,0.956205516,0,NA
Algar26,SPP,2016-11,Algar26 2016-11,0,0,0,0,0,0,0,2016,11,20,0.956205516,10,0.5
Algar26,SPP,2016-12,Algar26 2016-12,0,0,0,0,0,0,0,2016,12,31,0.956205516,31,1
Algar26,SPP,2017-01,Algar26 2017-01,0,0,0,0,0,0,0,2017,1,31,0.956205516,31,1
Algar26,SPP,2017-02,Algar26 2017-02,0,0,0,0,0,0,1,2017,2,28,0.956205516,28,1
Algar26,SPP,2017-03,Algar26 2017-03,0,0,0,0,0,0,0,2017,3,31,0.956205516,30,0.967741935
Algar26,SPP,2017-04,Algar26 2017-04,0,0,0,0,0,0,0,2017,4,30,0.956205516,8,0.266666667
Algar26,SPP,2017-05,Algar26 2017-05,2,1,0,0,0,0,0,2017,5,31,0.956205516,0,0
Algar26,SPP,2017-06,Algar26 2017-06,0,0,0,0,0,1,1,2017,6,30,0.956205516,0,0
Algar26,SPP,2017-07,Algar26 2017-07,0,0,0,0,0,0,0,2017,7,31,0.956205516,0,0
Algar26,SPP,2017-08,Algar26 2017-08,0,0,0,0,0,0,0,2017,8,31,0.956205516,0,0
Algar26,SPP,2017-09,Algar26 2017-09,0,0,0,0,0,0,0,2017,9,30,0.956205516,0,0
Algar26,SPP,2017-10,Algar26 2017-10,1,0,0,0,0,0,0,2017,10,31,0.956205516,8,0.258064516
Algar26,SPP,2017-11,Algar26 2017-11,0,0,0,0,0,0,0,2017,11,30,0.956205516,30,1
Algar26,SPP,2017-12,Algar26 2017-12,0,0,0,0,0,0,0,2017,12,31,0.956205516,31,1
Algar26,SPP,2018-01,Algar26 2018-01,0,0,0,0,0,0,0,2018,1,31,0.956205516,31,1
Algar26,SPP,2018-02,Algar26 2018-02,0,0,0,0,0,0,0,2018,2,28,0.956205516,28,1
Algar26,SPP,2018-03,Algar26 2018-03,0,0,0,0,0,0,0,2018,3,31,0.956205516,31,1
Algar26,SPP,2018-04,Algar26 2018-04,0,0,0,0,0,0,0,2018,4,8,0.956205516,7,0.875
Algar27,HumanUse,2015-11,Algar27 2015-11,0,0,0,0,0,0,0,2015,11,0,4.581164231,0,NA
Algar27,HumanUse,2015-12,Algar27 2015-12,0,0,0,0,0,0,0,2015,12,0,4.581164231,0,NA
Algar27,HumanUse,2016-01,Algar27 2016-01,0,0,0,0,0,0,0,2016,1,0,4.581164231,0,NA
Algar27,HumanUse,2016-02,Algar27 2016-02,0,0,0,0,0,0,0,2016,2,0,4.581164231,0,NA
Algar27,HumanUse,2016-03,Algar27 2016-03,0,0,0,0,0,0,0,2016,3,0,4.581164231,0,NA
Algar27,HumanUse,2016-04,Algar27 2016-04,0,0,0,0,0,0,0,2016,4,0,4.581164231,0,NA
Algar27,HumanUse,2016-05,Algar27 2016-05,0,0,0,0,0,0,0,2016,5,0,4.581164231,0,NA
Algar27,HumanUse,2016-06,Algar27 2016-06,0,0,0,0,0,0,0,2016,6,0,4.581164231,0,NA
Algar27,HumanUse,2016-07,Algar27 2016-07,0,0,0,0,0,0,0,2016,7,0,4.581164231,0,NA
Algar27,HumanUse,2016-08,Algar27 2016-08,0,0,0,0,0,0,0,2016,8,0,4.581164231,0,NA
Algar27,HumanUse,2016-09,Algar27 2016-09,0,0,0,0,0,0,0,2016,9,0,4.581164231,0,NA
Algar27,HumanUse,2016-10,Algar27 2016-10,0,0,0,0,0,0,0,2016,10,0,4.581164231,0,NA
Algar27,HumanUse,2016-11,Algar27 2016-11,0,2,0,0,0,1,0,2016,11,20,4.581164231,12,0.6
Algar27,HumanUse,2016-12,Algar27 2016-12,0,1,0,0,0,1,0,2016,12,31,4.581164231,31,1
Algar27,HumanUse,2017-01,Algar27 2017-01,0,3,1,0,0,0,1,2017,1,31,4.581164231,31,1
Algar27,HumanUse,2017-02,Algar27 2017-02,0,4,0,0,0,0,0,2017,2,28,4.581164231,28,1
Algar27,HumanUse,2017-03,Algar27 2017-03,0,3,0,1,0,0,0,2017,3,31,4.581164231,31,1
Algar27,HumanUse,2017-04,Algar27 2017-04,0,3,0,0,0,0,1,2017,4,30,4.581164231,20,0.666666667
Algar27,HumanUse,2017-05,Algar27 2017-05,9,2,0,1,0,0,0,2017,5,31,4.581164231,1,0.032258065
Algar27,HumanUse,2017-06,Algar27 2017-06,16,0,0,0,0,2,1,2017,6,30,4.581164231,0,0
Algar27,HumanUse,2017-07,Algar27 2017-07,7,0,0,0,0,0,0,2017,7,31,4.581164231,0,0
Algar27,HumanUse,2017-08,Algar27 2017-08,7,0,0,0,0,0,0,2017,8,31,4.581164231,0,0
Algar27,HumanUse,2017-09,Algar27 2017-09,3,0,0,2,0,0,0,2017,9,19,4.581164231,0,0
Algar27,HumanUse,2017-10,Algar27 2017-10,0,0,0,0,0,0,0,2017,10,0,4.581164231,0,NA
Algar27,HumanUse,2017-11,Algar27 2017-11,0,0,0,0,0,0,0,2017,11,0,4.581164231,0,NA
Algar27,HumanUse,2017-12,Algar27 2017-12,0,0,0,0,0,0,0,2017,12,0,4.581164231,0,NA
Algar27,HumanUse,2018-01,Algar27 2018-01,0,0,0,0,0,0,0,2018,1,0,4.581164231,0,NA
Algar27,HumanUse,2018-02,Algar27 2018-02,0,0,0,0,0,0,0,2018,2,0,4.581164231,0,NA
Algar27,HumanUse,2018-03,Algar27 2018-03,0,0,0,0,0,0,0,2018,3,0,4.581164231,0,NA
Algar27,HumanUse,2018-04,Algar27 2018-04,0,0,0,0,0,0,0,2018,4,0,4.581164231,0,NA
Algar28,SPP,2015-11,Algar28 2015-11,0,0,0,0,0,0,0,2015,11,0,0.703622784,0,NA
Algar28,SPP,2015-12,Algar28 2015-12,0,0,0,0,0,0,0,2015,12,0,0.703622784,0,NA
Algar28,SPP,2016-01,Algar28 2016-01,0,0,0,0,0,0,0,2016,1,0,0.703622784,0,NA
Algar28,SPP,2016-02,Algar28 2016-02,0,0,0,0,0,0,0,2016,2,0,0.703622784,0,NA
Algar28,SPP,2016-03,Algar28 2016-03,0,0,0,0,0,0,0,2016,3,0,0.703622784,0,NA
Algar28,SPP,2016-04,Algar28 2016-04,0,0,0,0,0,0,0,2016,4,0,0.703622784,0,NA
Algar28,SPP,2016-05,Algar28 2016-05,0,0,0,0,0,0,0,2016,5,0,0.703622784,0,NA
Algar28,SPP,2016-06,Algar28 2016-06,0,0,0,0,0,0,0,2016,6,0,0.703622784,0,NA
Algar28,SPP,2016-07,Algar28 2016-07,0,0,0,0,0,0,0,2016,7,0,0.703622784,0,NA
Algar28,SPP,2016-08,Algar28 2016-08,0,0,0,0,0,0,0,2016,8,0,0.703622784,0,NA
Algar28,SPP,2016-09,Algar28 2016-09,0,0,0,0,0,0,0,2016,9,0,0.703622784,0,NA
Algar28,SPP,2016-10,Algar28 2016-10,0,0,0,0,0,0,0,2016,10,0,0.703622784,0,NA
Algar28,SPP,2016-11,Algar28 2016-11,0,0,0,0,0,0,0,2016,11,20,0.703622784,5,0.25
Algar28,SPP,2016-12,Algar28 2016-12,0,0,0,0,0,0,1,2016,12,31,0.703622784,31,1
Algar28,SPP,2017-01,Algar28 2017-01,0,0,0,0,0,0,0,2017,1,31,0.703622784,31,1
Algar28,SPP,2017-02,Algar28 2017-02,0,0,0,0,0,0,1,2017,2,28,0.703622784,28,1
Algar28,SPP,2017-03,Algar28 2017-03,0,0,0,0,1,0,0,2017,3,31,0.703622784,29,0.935483871
Algar28,SPP,2017-04,Algar28 2017-04,0,0,0,0,1,0,1,2017,4,30,0.703622784,6,0.2
Algar28,SPP,2017-05,Algar28 2017-05,0,0,0,0,1,0,0,2017,5,31,0.703622784,0,0
Algar28,SPP,2017-06,Algar28 2017-06,0,0,0,0,1,0,1,2017,6,30,0.703622784,0,0
Algar28,SPP,2017-07,Algar28 2017-07,0,0,0,0,1,0,0,2017,7,31,0.703622784,0,0
Algar28,SPP,2017-08,Algar28 2017-08,0,0,0,0,0,0,0,2017,8,31,0.703622784,0,0
Algar28,SPP,2017-09,Algar28 2017-09,0,0,0,0,5,0,0,2017,9,30,0.703622784,0,0
Algar28,SPP,2017-10,Algar28 2017-10,0,0,0,0,0,0,0,2017,10,31,0.703622784,7,0.225806452
Algar28,SPP,2017-11,Algar28 2017-11,0,0,0,0,0,0,1,2017,11,30,0.703622784,30,1
Algar28,SPP,2017-12,Algar28 2017-12,0,0,0,0,0,0,0,2017,12,31,0.703622784,31,1
Algar28,SPP,2018-01,Algar28 2018-01,0,0,0,0,0,0,1,2018,1,31,0.703622784,31,1
Algar28,SPP,2018-02,Algar28 2018-02,0,0,0,0,0,0,1,2018,2,28,0.703622784,28,1
Algar28,SPP,2018-03,Algar28 2018-03,0,0,0,0,0,0,0,2018,3,31,0.703622784,31,1
Algar28,SPP,2018-04,Algar28 2018-04,0,0,0,0,0,0,0,2018,4,8,0.703622784,7,0.875
Algar29,HumanUse,2015-11,Algar29 2015-11,0,0,0,0,0,0,0,2015,11,0,0.408094345,0,NA
Algar29,HumanUse,2015-12,Algar29 2015-12,0,0,0,0,0,0,0,2015,12,0,0.408094345,0,NA
Algar29,HumanUse,2016-01,Algar29 2016-01,0,0,0,0,0,0,0,2016,1,0,0.408094345,0,NA
Algar29,HumanUse,2016-02,Algar29 2016-02,0,0,0,0,0,0,0,2016,2,0,0.408094345,0,NA
Algar29,HumanUse,2016-03,Algar29 2016-03,0,0,0,0,0,0,0,2016,3,0,0.408094345,0,NA
Algar29,HumanUse,2016-04,Algar29 2016-04,0,0,0,0,0,0,0,2016,4,0,0.408094345,0,NA
Algar29,HumanUse,2016-05,Algar29 2016-05,0,0,0,0,0,0,0,2016,5,0,0.408094345,0,NA
Algar29,HumanUse,2016-06,Algar29 2016-06,0,0,0,0,0,0,0,2016,6,0,0.408094345,0,NA
Algar29,HumanUse,2016-07,Algar29 2016-07,0,0,0,0,0,0,0,2016,7,0,0.408094345,0,NA
Algar29,HumanUse,2016-08,Algar29 2016-08,0,0,0,0,0,0,0,2016,8,0,0.408094345,0,NA
Algar29,HumanUse,2016-09,Algar29 2016-09,0,0,0,0,0,0,0,2016,9,0,0.408094345,0,NA
Algar29,HumanUse,2016-10,Algar29 2016-10,0,0,0,0,0,0,0,2016,10,0,0.408094345,0,NA
Algar29,HumanUse,2016-11,Algar29 2016-11,0,0,0,0,0,3,0,2016,11,20,0.408094345,5,0.25
Algar29,HumanUse,2016-12,Algar29 2016-12,0,0,0,0,0,0,0,2016,12,31,0.408094345,31,1
Algar29,HumanUse,2017-01,Algar29 2017-01,0,0,0,0,0,0,0,2017,1,31,0.408094345,31,1
Algar29,HumanUse,2017-02,Algar29 2017-02,0,0,0,0,0,0,0,2017,2,28,0.408094345,28,1
Algar29,HumanUse,2017-03,Algar29 2017-03,0,0,0,0,0,1,0,2017,3,31,0.408094345,27,0.870967742
Algar29,HumanUse,2017-04,Algar29 2017-04,0,0,0,0,0,0,0,2017,4,30,0.408094345,8,0.266666667
Algar29,HumanUse,2017-05,Algar29 2017-05,1,11,0,0,0,7,0,2017,5,31,0.408094345,1,0.032258065
Algar29,HumanUse,2017-06,Algar29 2017-06,2,3,0,0,0,0,1,2017,6,30,0.408094345,0,0
Algar29,HumanUse,2017-07,Algar29 2017-07,2,0,0,0,0,0,0,2017,7,31,0.408094345,0,0
Algar29,HumanUse,2017-08,Algar29 2017-08,0,0,0,0,0,1,5,2017,8,31,0.408094345,0,0
Algar29,HumanUse,2017-09,Algar29 2017-09,0,0,0,0,0,0,0,2017,9,30,0.408094345,0,0
Algar29,HumanUse,2017-10,Algar29 2017-10,0,0,0,0,0,3,0,2017,10,31,0.408094345,8,0.258064516
Algar29,HumanUse,2017-11,Algar29 2017-11,0,0,0,0,0,3,0,2017,11,30,0.408094345,30,1
Algar29,HumanUse,2017-12,Algar29 2017-12,0,0,0,0,0,0,0,2017,12,31,0.408094345,31,1
Algar29,HumanUse,2018-01,Algar29 2018-01,0,0,0,0,0,0,0,2018,1,31,0.408094345,31,1
Algar29,HumanUse,2018-02,Algar29 2018-02,0,0,0,0,0,0,0,2018,2,28,0.408094345,28,1
Algar29,HumanUse,2018-03,Algar29 2018-03,0,0,0,0,0,0,0,2018,3,31,0.408094345,31,1
Algar29,HumanUse,2018-04,Algar29 2018-04,0,0,0,0,0,0,0,2018,4,7,0.408094345,7,1
Algar30,SPP,2015-11,Algar30 2015-11,0,0,0,0,0,0,0,2015,11,0,5.549415257,0,NA
Algar30,SPP,2015-12,Algar30 2015-12,0,0,0,0,0,0,0,2015,12,0,5.549415257,0,NA
Algar30,SPP,2016-01,Algar30 2016-01,0,0,0,0,0,0,0,2016,1,0,5.549415257,0,NA
Algar30,SPP,2016-02,Algar30 2016-02,0,0,0,0,0,0,0,2016,2,0,5.549415257,0,NA
Algar30,SPP,2016-03,Algar30 2016-03,0,0,0,0,0,0,0,2016,3,0,5.549415257,0,NA
Algar30,SPP,2016-04,Algar30 2016-04,0,0,0,0,0,0,0,2016,4,0,5.549415257,0,NA
Algar30,SPP,2016-05,Algar30 2016-05,0,0,0,0,0,0,0,2016,5,0,5.549415257,0,NA
Algar30,SPP,2016-06,Algar30 2016-06,0,0,0,0,0,0,0,2016,6,0,5.549415257,0,NA
Algar30,SPP,2016-07,Algar30 2016-07,0,0,0,0,0,0,0,2016,7,0,5.549415257,0,NA
Algar30,SPP,2016-08,Algar30 2016-08,0,0,0,0,0,0,0,2016,8,0,5.549415257,0,NA
Algar30,SPP,2016-09,Algar30 2016-09,0,0,0,0,0,0,0,2016,9,0,5.549415257,0,NA
Algar30,SPP,2016-10,Algar30 2016-10,0,0,0,0,0,0,0,2016,10,0,5.549415257,0,NA
Algar30,SPP,2016-11,Algar30 2016-11,0,0,0,0,0,0,0,2016,11,20,5.549415257,11,0.55
Algar30,SPP,2016-12,Algar30 2016-12,0,1,0,0,0,0,0,2016,12,31,5.549415257,31,1
Algar30,SPP,2017-01,Algar30 2017-01,0,0,0,0,0,0,1,2017,1,31,5.549415257,31,1
Algar30,SPP,2017-02,Algar30 2017-02,0,0,0,1,0,0,0,2017,2,28,5.549415257,28,1
Algar30,SPP,2017-03,Algar30 2017-03,0,2,0,1,0,0,0,2017,3,31,5.549415257,29,0.935483871
Algar30,SPP,2017-04,Algar30 2017-04,1,0,0,0,0,0,0,2017,4,30,5.549415257,9,0.3
Algar30,SPP,2017-05,Algar30 2017-05,1,0,0,0,1,0,0,2017,5,31,5.549415257,0,0
Algar30,SPP,2017-06,Algar30 2017-06,2,0,0,0,0,2,4,2017,6,30,5.549415257,0,0
Algar30,SPP,2017-07,Algar30 2017-07,0,0,0,0,0,0,0,2017,7,0,5.549415257,0,NA
Algar30,SPP,2017-08,Algar30 2017-08,0,0,0,0,0,0,0,2017,8,0,5.549415257,0,NA
Algar30,SPP,2017-09,Algar30 2017-09,0,0,0,0,0,0,0,2017,9,0,5.549415257,0,NA
Algar30,SPP,2017-10,Algar30 2017-10,0,0,0,0,0,0,0,2017,10,0,5.549415257,0,NA
Algar30,SPP,2017-11,Algar30 2017-11,0,0,0,0,0,0,1,2017,11,23,5.549415257,23,1
Algar30,SPP,2017-12,Algar30 2017-12,0,0,0,1,0,0,1,2017,12,31,5.549415257,31,1
Algar30,SPP,2018-01,Algar30 2018-01,0,0,0,0,0,0,0,2018,1,31,5.549415257,31,1
Algar30,SPP,2018-02,Algar30 2018-02,0,0,0,0,0,0,1,2018,2,26,5.549415257,26,1
Algar30,SPP,2018-03,Algar30 2018-03,0,0,0,0,0,0,0,2018,3,0,5.549415257,0,NA
Algar30,SPP,2018-04,Algar30 2018-04,0,0,0,0,0,0,0,2018,4,0,5.549415257,0,NA
Algar31,HumanUse,2015-11,Algar31 2015-11,0,0,0,0,0,0,0,2015,11,0,5.843877902,0,NA
Algar31,HumanUse,2015-12,Algar31 2015-12,0,0,0,0,0,0,0,2015,12,0,5.843877902,0,NA
Algar31,HumanUse,2016-01,Algar31 2016-01,0,0,0,0,0,0,0,2016,1,0,5.843877902,0,NA
Algar31,HumanUse,2016-02,Algar31 2016-02,0,0,0,0,0,0,0,2016,2,0,5.843877902,0,NA
Algar31,HumanUse,2016-03,Algar31 2016-03,0,0,0,0,0,0,0,2016,3,0,5.843877902,0,NA
Algar31,HumanUse,2016-04,Algar31 2016-04,0,0,0,0,0,0,0,2016,4,0,5.843877902,0,NA
Algar31,HumanUse,2016-05,Algar31 2016-05,0,0,0,0,0,0,0,2016,5,0,5.843877902,0,NA
Algar31,HumanUse,2016-06,Algar31 2016-06,0,0,0,0,0,0,0,2016,6,0,5.843877902,0,NA
Algar31,HumanUse,2016-07,Algar31 2016-07,0,0,0,0,0,0,0,2016,7,0,5.843877902,0,NA
Algar31,HumanUse,2016-08,Algar31 2016-08,0,0,0,0,0,0,0,2016,8,0,5.843877902,0,NA
Algar31,HumanUse,2016-09,Algar31 2016-09,0,0,0,0,0,0,0,2016,9,0,5.843877902,0,NA
Algar31,HumanUse,2016-10,Algar31 2016-10,0,0,0,0,0,0,0,2016,10,0,5.843877902,0,NA
Algar31,HumanUse,2016-11,Algar31 2016-11,0,0,0,0,0,0,0,2016,11,20,5.843877902,11,0.55
Algar31,HumanUse,2016-12,Algar31 2016-12,0,1,0,0,2,0,0,2016,12,31,5.843877902,31,1
Algar31,HumanUse,2017-01,Algar31 2017-01,0,0,0,0,0,0,2,2017,1,31,5.843877902,31,1
Algar31,HumanUse,2017-02,Algar31 2017-02,0,0,0,0,0,0,1,2017,2,28,5.843877902,28,1
Algar31,HumanUse,2017-03,Algar31 2017-03,0,0,0,0,0,0,0,2017,3,31,5.843877902,29,0.935483871
Algar31,HumanUse,2017-04,Algar31 2017-04,0,0,0,0,1,0,0,2017,4,30,5.843877902,7,0.233333333
Algar31,HumanUse,2017-05,Algar31 2017-05,0,0,0,0,0,1,0,2017,5,31,5.843877902,0,0
Algar31,HumanUse,2017-06,Algar31 2017-06,1,3,0,0,0,0,0,2017,6,30,5.843877902,0,0
Algar31,HumanUse,2017-07,Algar31 2017-07,0,1,0,0,0,0,0,2017,7,31,5.843877902,0,0
Algar31,HumanUse,2017-08,Algar31 2017-08,1,0,0,0,1,0,0,2017,8,31,5.843877902,0,0
Algar31,HumanUse,2017-09,Algar31 2017-09,0,1,0,0,1,0,0,2017,9,30,5.843877902,0,0
Algar31,HumanUse,2017-10,Algar31 2017-10,0,0,0,0,2,0,0,2017,10,31,5.843877902,7,0.225806452
Algar31,HumanUse,2017-11,Algar31 2017-11,0,0,0,0,0,0,1,2017,11,30,5.843877902,30,1
Algar31,HumanUse,2017-12,Algar31 2017-12,0,0,0,0,0,0,0,2017,12,31,5.843877902,31,1
Algar31,HumanUse,2018-01,Algar31 2018-01,0,0,0,0,0,0,0,2018,1,31,5.843877902,31,1
Algar31,HumanUse,2018-02,Algar31 2018-02,0,0,0,0,0,0,0,2018,2,28,5.843877902,28,1
Algar31,HumanUse,2018-03,Algar31 2018-03,0,0,0,0,0,0,0,2018,3,31,5.843877902,31,1
Algar31,HumanUse,2018-04,Algar31 2018-04,0,0,0,0,0,0,0,2018,4,8,5.843877902,8,1
Algar32,HumanUse,2015-11,Algar32 2015-11,0,0,0,0,0,0,0,2015,11,0,6.772658105,0,NA
Algar32,HumanUse,2015-12,Algar32 2015-12,0,0,0,0,0,0,0,2015,12,0,6.772658105,0,NA
Algar32,HumanUse,2016-01,Algar32 2016-01,0,0,0,0,0,0,0,2016,1,0,6.772658105,0,NA
Algar32,HumanUse,2016-02,Algar32 2016-02,0,0,0,0,0,0,0,2016,2,0,6.772658105,0,NA
Algar32,HumanUse,2016-03,Algar32 2016-03,0,0,0,0,0,0,0,2016,3,0,6.772658105,0,NA
Algar32,HumanUse,2016-04,Algar32 2016-04,0,0,0,0,0,0,0,2016,4,0,6.772658105,0,NA
Algar32,HumanUse,2016-05,Algar32 2016-05,0,0,0,0,0,0,0,2016,5,0,6.772658105,0,NA
Algar32,HumanUse,2016-06,Algar32 2016-06,0,0,0,0,0,0,0,2016,6,0,6.772658105,0,NA
Algar32,HumanUse,2016-07,Algar32 2016-07,0,0,0,0,0,0,0,2016,7,0,6.772658105,0,NA
Algar32,HumanUse,2016-08,Algar32 2016-08,0,0,0,0,0,0,0,2016,8,0,6.772658105,0,NA
Algar32,HumanUse,2016-09,Algar32 2016-09,0,0,0,0,0,0,0,2016,9,0,6.772658105,0,NA
Algar32,HumanUse,2016-10,Algar32 2016-10,0,0,0,0,0,0,0,2016,10,0,6.772658105,0,NA
Algar32,HumanUse,2016-11,Algar32 2016-11,0,0,0,0,0,0,0,2016,11,5,6.772658105,0,0
Algar32,HumanUse,2016-12,Algar32 2016-12,0,0,0,0,0,0,0,2016,12,0,6.772658105,0,NA
Algar32,HumanUse,2017-01,Algar32 2017-01,0,0,0,0,0,0,0,2017,1,0,6.772658105,0,NA
Algar32,HumanUse,2017-02,Algar32 2017-02,0,0,0,0,0,0,0,2017,2,0,6.772658105,0,NA
Algar32,HumanUse,2017-03,Algar32 2017-03,0,0,0,0,0,0,0,2017,3,0,6.772658105,0,NA
Algar32,HumanUse,2017-04,Algar32 2017-04,0,0,0,0,0,0,0,2017,4,3,6.772658105,0,0
Algar32,HumanUse,2017-05,Algar32 2017-05,0,0,0,0,0,0,0,2017,5,0,6.772658105,0,NA
Algar32,HumanUse,2017-06,Algar32 2017-06,0,0,0,0,0,0,0,2017,6,0,6.772658105,0,NA
Algar32,HumanUse,2017-07,Algar32 2017-07,0,0,0,0,0,0,0,2017,7,0,6.772658105,0,NA
Algar32,HumanUse,2017-08,Algar32 2017-08,0,0,0,0,0,0,0,2017,8,0,6.772658105,0,NA
Algar32,HumanUse,2017-09,Algar32 2017-09,0,0,0,0,0,0,0,2017,9,0,6.772658105,0,NA
Algar32,HumanUse,2017-10,Algar32 2017-10,0,0,0,0,0,0,0,2017,10,0,6.772658105,0,NA
Algar32,HumanUse,2017-11,Algar32 2017-11,0,0,0,0,0,0,0,2017,11,23,6.772658105,23,1
Algar32,HumanUse,2017-12,Algar32 2017-12,0,0,0,0,1,0,0,2017,12,31,6.772658105,31,1
Algar32,HumanUse,2018-01,Algar32 2018-01,0,0,0,0,0,0,0,2018,1,31,6.772658105,31,1
Algar32,HumanUse,2018-02,Algar32 2018-02,0,0,0,0,0,0,0,2018,2,28,6.772658105,28,1
Algar32,HumanUse,2018-03,Algar32 2018-03,0,0,0,0,0,0,0,2018,3,31,6.772658105,31,1
Algar32,HumanUse,2018-04,Algar32 2018-04,0,0,0,0,0,0,0,2018,4,7,6.772658105,7,1
Algar33,SPP,2015-11,Algar33 2015-11,0,0,0,0,0,0,0,2015,11,0,7.275084233,0,NA
Algar33,SPP,2015-12,Algar33 2015-12,0,0,0,0,0,0,0,2015,12,0,7.275084233,0,NA
Algar33,SPP,2016-01,Algar33 2016-01,0,0,0,0,0,0,0,2016,1,0,7.275084233,0,NA
Algar33,SPP,2016-02,Algar33 2016-02,0,0,0,0,0,0,0,2016,2,0,7.275084233,0,NA
Algar33,SPP,2016-03,Algar33 2016-03,0,0,0,0,0,0,0,2016,3,0,7.275084233,0,NA
Algar33,SPP,2016-04,Algar33 2016-04,0,0,0,0,0,0,0,2016,4,0,7.275084233,0,NA
Algar33,SPP,2016-05,Algar33 2016-05,0,0,0,0,0,0,0,2016,5,0,7.275084233,0,NA
Algar33,SPP,2016-06,Algar33 2016-06,0,0,0,0,0,0,0,2016,6,0,7.275084233,0,NA
Algar33,SPP,2016-07,Algar33 2016-07,0,0,0,0,0,0,0,2016,7,0,7.275084233,0,NA
Algar33,SPP,2016-08,Algar33 2016-08,0,0,0,0,0,0,0,2016,8,0,7.275084233,0,NA
Algar33,SPP,2016-09,Algar33 2016-09,0,0,0,0,0,0,0,2016,9,0,7.275084233,0,NA
Algar33,SPP,2016-10,Algar33 2016-10,0,0,0,0,0,0,0,2016,10,0,7.275084233,0,NA
Algar33,SPP,2016-11,Algar33 2016-11,0,0,0,0,0,0,0,2016,11,20,7.275084233,5,0.25
Algar33,SPP,2016-12,Algar33 2016-12,0,0,0,0,1,0,0,2016,12,31,7.275084233,31,1
Algar33,SPP,2017-01,Algar33 2017-01,0,0,0,0,0,0,0,2017,1,31,7.275084233,31,1
Algar33,SPP,2017-02,Algar33 2017-02,0,0,0,0,0,0,0,2017,2,28,7.275084233,28,1
Algar33,SPP,2017-03,Algar33 2017-03,0,0,0,0,1,0,0,2017,3,31,7.275084233,31,1
Algar33,SPP,2017-04,Algar33 2017-04,0,0,0,0,0,1,0,2017,4,30,7.275084233,7,0.233333333
Algar33,SPP,2017-05,Algar33 2017-05,1,0,0,0,0,0,0,2017,5,31,7.275084233,0,0
Algar33,SPP,2017-06,Algar33 2017-06,3,0,0,0,3,0,0,2017,6,30,7.275084233,0,0
Algar33,SPP,2017-07,Algar33 2017-07,1,0,0,0,0,0,0,2017,7,31,7.275084233,0,0
Algar33,SPP,2017-08,Algar33 2017-08,0,0,0,0,0,0,0,2017,8,31,7.275084233,0,0
Algar33,SPP,2017-09,Algar33 2017-09,0,0,0,0,0,0,0,2017,9,30,7.275084233,0,0
Algar33,SPP,2017-10,Algar33 2017-10,0,0,0,0,0,0,0,2017,10,31,7.275084233,11,0.35483871
Algar33,SPP,2017-11,Algar33 2017-11,0,0,0,0,2,0,1,2017,11,30,7.275084233,30,1
Algar33,SPP,2017-12,Algar33 2017-12,0,0,0,0,0,0,0,2017,12,31,7.275084233,31,1
Algar33,SPP,2018-01,Algar33 2018-01,0,0,0,0,0,0,0,2018,1,31,7.275084233,31,1
Algar33,SPP,2018-02,Algar33 2018-02,0,0,0,0,0,0,0,2018,2,28,7.275084233,28,1
Algar33,SPP,2018-03,Algar33 2018-03,0,0,0,0,0,0,0,2018,3,31,7.275084233,31,1
Algar33,SPP,2018-04,Algar33 2018-04,0,0,0,0,0,0,0,2018,4,7,7.275084233,7,1
Algar34,NatRegen,2015-11,Algar34 2015-11,0,0,0,0,0,0,0,2015,11,0,0.918923865,0,NA
Algar34,NatRegen,2015-12,Algar34 2015-12,0,0,0,0,0,0,0,2015,12,0,0.918923865,0,NA
Algar34,NatRegen,2016-01,Algar34 2016-01,0,0,0,0,0,0,0,2016,1,0,0.918923865,0,NA
Algar34,NatRegen,2016-02,Algar34 2016-02,0,0,0,0,0,0,0,2016,2,0,0.918923865,0,NA
